timestamp,load_mw,load_normalized
2015-01-03 00:00:00+00:00,5779.0,53.49439970378599
2015-01-03 01:00:00+00:00,5467.0,50.606313061186704
2015-01-03 02:00:00+00:00,5201.0,48.14403406461168
2015-01-03 03:00:00+00:00,5244.0,48.54207164676479
2015-01-03 04:00:00+00:00,5405.0,50.032398407849676
2015-01-03 05:00:00+00:00,5402.0,50.00462834397853
2015-01-03 06:00:00+00:00,5553.0,51.40238822549292
2015-01-03 07:00:00+00:00,5476.0,50.68962325280015
2015-01-03 08:00:00+00:00,5612.0,51.9485328149588
2015-01-03 09:00:00+00:00,5660.0,52.39285383689716
2015-01-03 10:00:00+00:00,5663.0,52.420623900768305
2015-01-03 11:00:00+00:00,5305.0,49.106729612144775
2015-01-03 12:00:00+00:00,4932.0,45.653985004165506
2015-01-03 13:00:00+00:00,4706.0,43.561973525872446
2015-01-03 14:00:00+00:00,4833.0,44.73757289641766
2015-01-03 15:00:00+00:00,5124.0,47.43126909191891
2015-01-03 16:00:00+00:00,6064.0,56.13255577154494
2015-01-03 17:00:00+00:00,5937.0,54.95695640099972
2015-01-03 18:00:00+00:00,5767.0,53.3833194483014
2015-01-03 19:00:00+00:00,5697.0,52.73535129130798
2015-01-03 20:00:00+00:00,5329.0,49.32889012311395
2015-01-03 21:00:00+00:00,5570.0,51.55975192076275
2015-01-03 22:00:00+00:00,5452.0,50.46746274183097
2015-01-03 23:00:00+00:00,5513.0,51.03212070721096
2015-01-04 00:00:00+00:00,5234.0,48.4495047671943
2015-01-04 01:00:00+00:00,5106.0,47.26464870869203
2015-01-04 02:00:00+00:00,4804.0,44.46912894566324
2015-01-04 03:00:00+00:00,4797.0,44.4043321299639
2015-01-04 04:00:00+00:00,4868.0,45.061556974914375
2015-01-04 05:00:00+00:00,5035.0,46.60742386374155
2015-01-04 06:00:00+00:00,5385.0,49.847264648708695
2015-01-04 07:00:00+00:00,5513.0,51.03212070721096
2015-01-04 08:00:00+00:00,5567.0,51.531981856891605
2015-01-04 09:00:00+00:00,5618.0,52.00407294270109
2015-01-04 10:00:00+00:00,5621.0,52.03184300657225
2015-01-04 11:00:00+00:00,5540.0,51.28205128205128
2015-01-04 12:00:00+00:00,5454.0,50.48597611774507
2015-01-04 13:00:00+00:00,5162.0,47.78302323428677
2015-01-04 14:00:00+00:00,5044.0,46.690734055354994
2015-01-04 15:00:00+00:00,5292.0,48.98639266870314
2015-01-04 16:00:00+00:00,4946.0,45.78357863556419
2015-01-04 17:00:00+00:00,4833.0,44.73757289641766
2015-01-04 18:00:00+00:00,5035.0,46.60742386374155
2015-01-04 19:00:00+00:00,5067.0,46.90363787836712
2015-01-04 20:00:00+00:00,4753.0,43.99703785985374
2015-01-04 21:00:00+00:00,5092.0,47.135055077293345
2015-01-04 22:00:00+00:00,5177.0,47.921873553642506
2015-01-04 23:00:00+00:00,6180.0,57.20633157456262
2015-01-05 00:00:00+00:00,6005.0,55.586411182079054
2015-01-05 01:00:00+00:00,5987.0,55.419790798852176
2015-01-05 02:00:00+00:00,5758.0,53.30000925668795
2015-01-05 03:00:00+00:00,5692.0,52.68906785152273
2015-01-05 04:00:00+00:00,5979.0,55.345737295195775
2015-01-05 05:00:00+00:00,6252.0,57.872813107470144
2015-01-05 06:00:00+00:00,6770.0,62.667777469221505
2015-01-05 07:00:00+00:00,6833.0,63.250948810515595
2015-01-05 08:00:00+00:00,7129.0,65.99092844580208
2015-01-05 09:00:00+00:00,7428.0,68.75867814495973
2015-01-05 10:00:00+00:00,7268.0,67.27760807183189
2015-01-05 11:00:00+00:00,7290.0,67.48125520688698
2015-01-05 12:00:00+00:00,7423.0,68.71239470517449
2015-01-05 13:00:00+00:00,7260.0,67.2035545681755
2015-01-05 14:00:00+00:00,7390.0,68.40692400259188
2015-01-05 15:00:00+00:00,7248.0,67.09247431269092
2015-01-05 16:00:00+00:00,7791.0,72.1188558733685
2015-01-05 17:00:00+00:00,7560.0,69.9805609552902
2015-01-05 18:00:00+00:00,7351.0,68.04591317226696
2015-01-05 19:00:00+00:00,7251.0,67.12024437656207
2015-01-05 20:00:00+00:00,6582.0,60.92752013329631
2015-01-05 21:00:00+00:00,6429.0,59.51124687586782
2015-01-05 22:00:00+00:00,6182.0,57.224844950476715
2015-01-05 23:00:00+00:00,5523.0,51.12468758678145
2015-01-06 00:00:00+00:00,5220.0,48.319911135795614
2015-01-06 01:00:00+00:00,5015.0,46.42229010460057
2015-01-06 02:00:00+00:00,4868.0,45.061556974914375
2015-01-06 03:00:00+00:00,4974.0,46.042765898361566
2015-01-06 04:00:00+00:00,4926.0,45.598444876423216
2015-01-06 05:00:00+00:00,4742.0,43.89521429232621
2015-01-06 06:00:00+00:00,5437.0,50.32861242247524
2015-01-06 07:00:00+00:00,5821.0,53.88318059798204
2015-01-06 08:00:00+00:00,6248.0,57.83578635564195
2015-01-06 09:00:00+00:00,6608.0,61.16819402017958
2015-01-06 10:00:00+00:00,6946.0,64.29695454966213
2015-01-06 11:00:00+00:00,6642.0,61.48292141071925
2015-01-06 12:00:00+00:00,6204.0,57.4284920855318
2015-01-06 13:00:00+00:00,5994.0,55.484587614551515
2015-01-06 14:00:00+00:00,6010.0,55.632694621864296
2015-01-06 15:00:00+00:00,6565.0,60.770156438026476
2015-01-06 16:00:00+00:00,7218.0,66.81477367397946
2015-01-06 17:00:00+00:00,7112.0,65.83356475053226
2015-01-06 18:00:00+00:00,6675.0,61.78839211330186
2015-01-06 19:00:00+00:00,6040.0,55.91039526057576
2015-01-06 20:00:00+00:00,5732.0,53.059335369804685
2015-01-06 21:00:00+00:00,6084.0,56.317689530685925
2015-01-06 22:00:00+00:00,5728.0,53.022308617976485
2015-01-06 23:00:00+00:00,5973.0,55.29019716745348
2015-01-07 00:00:00+00:00,5568.0,51.54123854484865
2015-01-07 01:00:00+00:00,5642.0,52.226233453670275
2015-01-07 02:00:00+00:00,5547.0,51.34684809775063
2015-01-07 03:00:00+00:00,5846.0,54.11459779690827
2015-01-07 04:00:00+00:00,6134.0,56.78052392853837
2015-01-07 05:00:00+00:00,6658.0,61.63102841803203
2015-01-07 06:00:00+00:00,7557.0,69.95279089141904
2015-01-07 07:00:00+00:00,7301.0,67.58307877441452
2015-01-07 08:00:00+00:00,7589.0,70.24900490604462
2015-01-07 09:00:00+00:00,8031.0,74.34046098306027
2015-01-07 10:00:00+00:00,8168.0,75.60862723317598
2015-01-07 11:00:00+00:00,8316.0,76.97861705081922
2015-01-07 12:00:00+00:00,8395.0,77.70989539942609
2015-01-07 13:00:00+00:00,8556.0,79.20022216051098
2015-01-07 14:00:00+00:00,8250.0,76.36767564565399
2015-01-07 15:00:00+00:00,7679.0,71.08210682217903
2015-01-07 16:00:00+00:00,8570.0,79.32981579190965
2015-01-07 17:00:00+00:00,8500.0,78.68184763491622
2015-01-07 18:00:00+00:00,8064.0,74.64593168564288
2015-01-07 19:00:00+00:00,7256.0,67.16652781634731
2015-01-07 20:00:00+00:00,6923.0,64.08405072665
2015-01-07 21:00:00+00:00,6833.0,63.250948810515595
2015-01-07 22:00:00+00:00,6600.0,61.09414051652319
2015-01-07 23:00:00+00:00,6651.0,61.566231602332685
2015-01-08 00:00:00+00:00,6357.0,58.844765342960294
2015-01-08 01:00:00+00:00,6360.0,58.87253540683144
2015-01-08 02:00:00+00:00,6417.0,59.40016662038323
2015-01-08 03:00:00+00:00,6302.0,58.3356475053226
2015-01-08 04:00:00+00:00,6601.0,61.10339720448024
2015-01-08 05:00:00+00:00,7193.0,66.58335647505322
2015-01-08 06:00:00+00:00,7686.0,71.14690363787837
2015-01-08 07:00:00+00:00,8061.0,74.61816162177173
2015-01-08 08:00:00+00:00,8289.0,76.72868647597889
2015-01-08 09:00:00+00:00,7662.0,70.92474312690919
2015-01-08 10:00:00+00:00,7548.0,69.8694806998056
2015-01-08 11:00:00+00:00,7753.0,71.76710173100065
2015-01-08 12:00:00+00:00,7959.0,73.67397945015274
2015-01-08 13:00:00+00:00,8037.0,74.39600111080256
2015-01-08 14:00:00+00:00,7986.0,73.92391002499306
2015-01-08 15:00:00+00:00,8117.0,75.13653614736647
2015-01-08 16:00:00+00:00,8256.0,76.42321577339628
2015-01-08 17:00:00+00:00,8340.0,77.20077756178839
2015-01-08 18:00:00+00:00,8259.0,76.45098583726742
2015-01-08 19:00:00+00:00,7917.0,73.28519855595668
2015-01-08 20:00:00+00:00,7268.0,67.27760807183189
2015-01-08 21:00:00+00:00,7185.0,66.50930297139683
2015-01-08 22:00:00+00:00,7322.0,67.77746922151255
2015-01-08 23:00:00+00:00,6851.0,63.41756919374247
2015-01-09 00:00:00+00:00,6560.0,60.72387299824123
2015-01-09 01:00:00+00:00,6468.0,59.87225770619272
2015-01-09 02:00:00+00:00,6526.0,60.40914560770156
2015-01-09 03:00:00+00:00,6398.0,59.22428954919929
2015-01-09 04:00:00+00:00,6978.0,64.5931685642877
2015-01-09 05:00:00+00:00,7006.0,64.85235582708508
2015-01-09 06:00:00+00:00,6886.0,63.741553272239194
2015-01-09 07:00:00+00:00,6947.0,64.30621123761918
2015-01-09 08:00:00+00:00,6750.0,62.48264371008053
2015-01-09 09:00:00+00:00,6491.0,60.08516152920485
2015-01-09 10:00:00+00:00,6067.0,56.16032583541609
2015-01-09 11:00:00+00:00,5986.0,55.41053411089513
2015-01-09 12:00:00+00:00,6146.0,56.89160418402296
2015-01-09 13:00:00+00:00,6583.0,60.93677682125336
2015-01-09 14:00:00+00:00,6228.0,57.650652596500976
2015-01-09 15:00:00+00:00,6776.0,62.7233175969638
2015-01-09 16:00:00+00:00,6768.0,62.64926409330741
2015-01-09 17:00:00+00:00,6714.0,62.149402943626775
2015-01-09 18:00:00+00:00,6382.0,59.07618254188651
2015-01-09 19:00:00+00:00,5702.0,52.78163473109322
2015-01-09 20:00:00+00:00,5410.0,50.07868184763492
2015-01-09 21:00:00+00:00,5596.0,51.80042580764602
2015-01-09 22:00:00+00:00,5627.0,52.08738313431455
2015-01-09 23:00:00+00:00,5731.0,53.05007868184764
2015-01-10 00:00:00+00:00,5658.0,52.37434046098306
2015-01-10 01:00:00+00:00,4936.0,45.691011755993706
2015-01-10 02:00:00+00:00,5118.0,47.375728964176616
2015-01-10 03:00:00+00:00,5352.0,49.54179394612608
2015-01-10 04:00:00+00:00,5493.0,50.84698694806998
2015-01-10 05:00:00+00:00,5650.0,52.30028695732667
2015-01-10 06:00:00+00:00,6385.0,59.10395260575766
2015-01-10 07:00:00+00:00,6803.0,62.97324817180413
2015-01-10 08:00:00+00:00,6964.0,64.46357493288902
2015-01-10 09:00:00+00:00,6717.0,62.17717300749792
2015-01-10 10:00:00+00:00,6530.0,60.44617235952976
2015-01-10 11:00:00+00:00,6348.0,58.76145515134685
2015-01-10 12:00:00+00:00,5962.0,55.188373599925946
2015-01-10 13:00:00+00:00,5782.0,53.52216976765713
2015-01-10 14:00:00+00:00,5737.0,53.10561880958993
2015-01-10 15:00:00+00:00,5600.0,51.837452559474215
2015-01-10 16:00:00+00:00,5831.0,53.975747477552524
2015-01-10 17:00:00+00:00,5776.0,53.46662963991484
2015-01-10 18:00:00+00:00,5800.0,53.68879015088402
2015-01-10 19:00:00+00:00,5172.0,47.875590113857264
2015-01-10 20:00:00+00:00,4819.0,44.607979265018976
2015-01-10 21:00:00+00:00,4645.0,42.99731556049245
2015-01-10 22:00:00+00:00,5453.0,50.47671942978802
2015-01-10 23:00:00+00:00,5400.0,49.98611496806443
2015-01-11 00:00:00+00:00,5087.0,47.088771637508096
2015-01-11 01:00:00+00:00,4926.0,45.598444876423216
2015-01-11 02:00:00+00:00,4802.0,44.45061556974914
2015-01-11 03:00:00+00:00,4790.0,44.33953531426455
2015-01-11 04:00:00+00:00,4952.0,45.839118763306494
2015-01-11 05:00:00+00:00,5213.0,48.25511432009627
2015-01-11 06:00:00+00:00,5369.0,49.69915764139591
2015-01-11 07:00:00+00:00,5763.0,53.3462926964732
2015-01-11 08:00:00+00:00,5593.0,51.77265574377488
2015-01-11 09:00:00+00:00,5984.0,55.39202073498103
2015-01-11 10:00:00+00:00,6279.0,58.12274368231047
2015-01-11 11:00:00+00:00,6274.0,58.07646024252523
2015-01-11 12:00:00+00:00,6368.0,58.94658891048783
2015-01-11 13:00:00+00:00,6093.0,56.40099972229936
2015-01-11 14:00:00+00:00,5993.0,55.47533092659447
2015-01-11 15:00:00+00:00,6008.0,55.6141812459502
2015-01-11 16:00:00+00:00,5950.0,55.07729334444136
2015-01-11 17:00:00+00:00,6162.0,57.03971119133574
2015-01-11 18:00:00+00:00,5888.0,54.503378691104324
2015-01-11 19:00:00+00:00,5921.0,54.80884939368694
2015-01-11 20:00:00+00:00,5476.0,50.68962325280015
2015-01-11 21:00:00+00:00,5397.0,49.95834490419328
2015-01-11 22:00:00+00:00,5312.0,49.17152642784412
2015-01-11 23:00:00+00:00,6690.0,61.92724243265759
2015-01-12 00:00:00+00:00,6415.0,59.38165324446912
2015-01-12 01:00:00+00:00,6087.0,56.34545959455707
2015-01-12 02:00:00+00:00,6016.0,55.68823474960659
2015-01-12 03:00:00+00:00,5964.0,55.20688697584004
2015-01-12 04:00:00+00:00,6289.0,58.21531056188096
2015-01-12 05:00:00+00:00,6769.0,62.65852078126446
2015-01-12 06:00:00+00:00,7328.0,67.83300934925484
2015-01-12 07:00:00+00:00,7398.0,68.48097750624827
2015-01-12 08:00:00+00:00,7519.0,69.60103674905119
2015-01-12 09:00:00+00:00,8163.0,75.56234379339072
2015-01-12 10:00:00+00:00,7990.0,73.96093677682126
2015-01-12 11:00:00+00:00,7814.0,72.33175969638064
2015-01-12 12:00:00+00:00,7616.0,70.49893548088494
2015-01-12 13:00:00+00:00,7749.0,71.73007497917246
2015-01-12 14:00:00+00:00,7512.0,69.53623993335185
2015-01-12 15:00:00+00:00,7579.0,70.15643802647413
2015-01-12 16:00:00+00:00,7741.0,71.65602147551607
2015-01-12 17:00:00+00:00,7798.0,72.18365268906786
2015-01-12 18:00:00+00:00,7297.0,67.54605202258632
2015-01-12 19:00:00+00:00,7148.0,66.16680551698603
2015-01-12 20:00:00+00:00,7028.0,65.05600296214014
2015-01-12 21:00:00+00:00,6834.0,63.260205498472644
2015-01-12 22:00:00+00:00,6920.0,64.05628066277885
2015-01-12 23:00:00+00:00,7043.0,65.19485328149588
2015-01-13 00:00:00+00:00,6696.0,61.98278256039988
2015-01-13 01:00:00+00:00,6503.0,60.19624178468944
2015-01-13 02:00:00+00:00,6221.0,57.58585578080163
2015-01-13 03:00:00+00:00,6299.0,58.30787744145145
2015-01-13 04:00:00+00:00,6887.0,63.75080996019624
2015-01-13 05:00:00+00:00,7639.0,70.71183930389707
2015-01-13 06:00:00+00:00,8537.0,79.02434508932704
2015-01-13 07:00:00+00:00,8875.0,82.15310561880959
2015-01-13 08:00:00+00:00,8835.0,81.78283810052763
2015-01-13 09:00:00+00:00,8860.0,82.01425529945385
2015-01-13 10:00:00+00:00,8676.0,80.31102471535685
2015-01-13 11:00:00+00:00,8316.0,76.97861705081922
2015-01-13 12:00:00+00:00,8128.0,75.23835971489402
2015-01-13 13:00:00+00:00,8096.0,74.94214570026844
2015-01-13 14:00:00+00:00,7914.0,73.25742849208552
2015-01-13 15:00:00+00:00,7876.0,72.90567434971767
2015-01-13 16:00:00+00:00,7835.0,72.52615014347866
2015-01-13 17:00:00+00:00,7704.0,71.31352402110525
2015-01-13 18:00:00+00:00,7179.0,66.45376284365454
2015-01-13 19:00:00+00:00,7205.0,66.6944367305378
2015-01-13 20:00:00+00:00,7082.0,65.5558641118208
2015-01-13 21:00:00+00:00,6988.0,64.68573544385818
2015-01-13 22:00:00+00:00,7115.0,65.8613348144034
2015-01-13 23:00:00+00:00,7124.0,65.94464500601684
2015-01-14 00:00:00+00:00,6850.0,63.408312505785425
2015-01-14 01:00:00+00:00,6760.0,62.57521058965102
2015-01-14 02:00:00+00:00,6642.0,61.48292141071925
2015-01-14 03:00:00+00:00,6585.0,60.95529019716746
2015-01-14 04:00:00+00:00,6816.0,63.093585115245766
2015-01-14 05:00:00+00:00,7741.0,71.65602147551607
2015-01-14 06:00:00+00:00,8667.0,80.22771452374342
2015-01-14 07:00:00+00:00,8261.0,76.46949921318152
2015-01-14 08:00:00+00:00,8452.0,78.23752661297789
2015-01-14 09:00:00+00:00,8469.0,78.39489030824771
2015-01-14 10:00:00+00:00,8323.0,77.04341386651856
2015-01-14 11:00:00+00:00,8304.0,76.86753679533463
2015-01-14 12:00:00+00:00,8082.0,74.81255206886975
2015-01-14 13:00:00+00:00,8109.0,75.06248264371008
2015-01-14 14:00:00+00:00,7987.0,73.93316671295011
2015-01-14 15:00:00+00:00,8147.0,75.41423678607794
2015-01-14 16:00:00+00:00,8851.0,81.93094510784042
2015-01-14 17:00:00+00:00,8539.0,79.04285846524114
2015-01-14 18:00:00+00:00,7891.0,73.04452466907341
2015-01-14 19:00:00+00:00,8110.0,75.07173933166713
2015-01-14 20:00:00+00:00,7831.0,72.48912339165047
2015-01-14 21:00:00+00:00,7491.0,69.34184948625382
2015-01-14 22:00:00+00:00,7139.0,66.08349532537258
2015-01-14 23:00:00+00:00,6226.0,57.63213922058688
2015-01-15 00:00:00+00:00,6100.0,56.4657965379987
2015-01-15 01:00:00+00:00,6234.0,57.706192724243266
2015-01-15 02:00:00+00:00,6201.0,57.400722021660656
2015-01-15 03:00:00+00:00,6615.0,61.23299083587892
2015-01-15 04:00:00+00:00,7405.0,68.5457743219476
2015-01-15 05:00:00+00:00,8481.0,78.50597056373229
2015-01-15 06:00:00+00:00,8850.0,81.92168841988337
2015-01-15 07:00:00+00:00,9016.0,83.4582986207535
2015-01-15 08:00:00+00:00,9086.0,84.10626677774692
2015-01-15 09:00:00+00:00,9208.0,85.2355827085069
2015-01-15 10:00:00+00:00,9314.0,86.21679163195408
2015-01-15 11:00:00+00:00,8999.0,83.30093492548366
2015-01-15 12:00:00+00:00,9090.0,84.14329352957512
2015-01-15 13:00:00+00:00,8880.0,82.19938905859483
2015-01-15 14:00:00+00:00,8748.0,80.97750624826438
2015-01-15 15:00:00+00:00,9048.0,83.75451263537906
2015-01-15 16:00:00+00:00,9189.0,85.05970563732296
2015-01-15 17:00:00+00:00,8991.0,83.22688142182727
2015-01-15 18:00:00+00:00,8898.0,82.36600944182172
2015-01-15 19:00:00+00:00,8568.0,79.31130241599556
2015-01-15 20:00:00+00:00,8426.0,77.9968527260946
2015-01-15 21:00:00+00:00,8293.0,76.76571322780708
2015-01-15 22:00:00+00:00,7676.0,71.05433675830788
2015-01-15 23:00:00+00:00,6988.0,64.68573544385818
2015-01-16 00:00:00+00:00,6765.0,62.62149402943626
2015-01-16 01:00:00+00:00,6734.0,62.33453670276775
2015-01-16 02:00:00+00:00,6638.0,61.445894658891056
2015-01-16 03:00:00+00:00,6742.0,62.408590206424144
2015-01-16 04:00:00+00:00,7412.0,68.61057113764694
2015-01-16 05:00:00+00:00,7975.0,73.82208645746552
2015-01-16 06:00:00+00:00,8596.0,79.57048967879294
2015-01-16 07:00:00+00:00,8737.0,80.87568268073684
2015-01-16 08:00:00+00:00,8928.0,82.64371008053318
2015-01-16 09:00:00+00:00,8976.0,83.08803110247153
2015-01-16 10:00:00+00:00,9289.0,85.98537443302786
2015-01-16 11:00:00+00:00,9002.0,83.3287049893548
2015-01-16 12:00:00+00:00,8911.0,82.48634638526336
2015-01-16 13:00:00+00:00,8241.0,76.28436545404055
2015-01-16 14:00:00+00:00,8197.0,75.87707118393038
2015-01-16 15:00:00+00:00,8478.0,78.47820049986115
2015-01-16 16:00:00+00:00,8864.0,82.05128205128204
2015-01-16 17:00:00+00:00,8547.0,79.11691196889753
2015-01-16 18:00:00+00:00,8087.0,74.858835508655
2015-01-16 19:00:00+00:00,7714.0,71.40609090067574
2015-01-16 20:00:00+00:00,7449.0,68.95306859205776
2015-01-16 21:00:00+00:00,7636.0,70.68406924002592
2015-01-16 22:00:00+00:00,6900.0,63.87114690363788
2015-01-16 23:00:00+00:00,6626.0,61.334814403406455
2015-01-17 00:00:00+00:00,6342.0,58.70591502360455
2015-01-17 01:00:00+00:00,6230.0,57.66916597241507
2015-01-17 02:00:00+00:00,6071.0,56.19735258724429
2015-01-17 03:00:00+00:00,5924.0,54.836619457558086
2015-01-17 04:00:00+00:00,6224.0,57.613625844672775
2015-01-17 05:00:00+00:00,6447.0,59.6778672590947
2015-01-17 06:00:00+00:00,7091.0,65.63917430343423
2015-01-17 07:00:00+00:00,7575.0,70.11941127464593
2015-01-17 08:00:00+00:00,7904.0,73.16486161251504
2015-01-17 09:00:00+00:00,8004.0,74.09053040821993
2015-01-17 10:00:00+00:00,7950.0,73.5906692585393
2015-01-17 11:00:00+00:00,7569.0,70.06387114690364
2015-01-17 12:00:00+00:00,7622.0,70.55447560862723
2015-01-17 13:00:00+00:00,7011.0,64.89863926687032
2015-01-17 14:00:00+00:00,7209.0,66.73146348236601
2015-01-17 15:00:00+00:00,7318.0,67.74044246968435
2015-01-17 16:00:00+00:00,7341.0,67.95334629269647
2015-01-17 17:00:00+00:00,7612.0,70.46190872905674
2015-01-17 18:00:00+00:00,7280.0,67.38868832731649
2015-01-17 19:00:00+00:00,7294.0,67.51828195871518
2015-01-17 20:00:00+00:00,7066.0,65.40775710450801
2015-01-17 21:00:00+00:00,7098.0,65.70397111913357
2015-01-17 22:00:00+00:00,6791.0,62.86216791631954
2015-01-17 23:00:00+00:00,6536.0,60.50171248727205
2015-01-18 00:00:00+00:00,6175.0,57.16004813477738
2015-01-18 01:00:00+00:00,6069.0,56.17883921133019
2015-01-18 02:00:00+00:00,5918.0,54.781079329815796
2015-01-18 03:00:00+00:00,5916.0,54.7625659539017
2015-01-18 04:00:00+00:00,6111.0,56.56762010552624
2015-01-18 05:00:00+00:00,6310.0,58.409701008978985
2015-01-18 06:00:00+00:00,6779.0,62.75108766083495
2015-01-18 07:00:00+00:00,7125.0,65.95390169397389
2015-01-18 08:00:00+00:00,7435.0,68.82347496065908
2015-01-18 09:00:00+00:00,7795.0,72.15588262519671
2015-01-18 10:00:00+00:00,7888.0,73.01675460520227
2015-01-18 11:00:00+00:00,7746.0,71.70230491530131
2015-01-18 12:00:00+00:00,7504.0,69.46218642969545
2015-01-18 13:00:00+00:00,7309.0,67.6571322780709
2015-01-18 14:00:00+00:00,6994.0,64.74127557160048
2015-01-18 15:00:00+00:00,7087.0,65.60214755160604
2015-01-18 16:00:00+00:00,7534.0,69.73988706840693
2015-01-18 17:00:00+00:00,7421.0,68.69388132926039
2015-01-18 18:00:00+00:00,7422.0,68.70313801721744
2015-01-18 19:00:00+00:00,7162.0,66.29639914838471
2015-01-18 20:00:00+00:00,6883.0,63.71378320836805
2015-01-18 21:00:00+00:00,6910.0,63.96371378320836
2015-01-18 22:00:00+00:00,7094.0,65.66694436730538
2015-01-18 23:00:00+00:00,6131.0,56.75275386466723
2015-01-19 00:00:00+00:00,5824.0,53.910950661853185
2015-01-19 01:00:00+00:00,5472.0,50.652596500971946
2015-01-19 02:00:00+00:00,5304.0,49.09747292418773
2015-01-19 03:00:00+00:00,5580.0,51.65231880033324
2015-01-19 04:00:00+00:00,5738.0,53.114875497546976
2015-01-19 05:00:00+00:00,6436.0,59.57604369156716
2015-01-19 06:00:00+00:00,8040.0,74.4237711746737
2015-01-19 07:00:00+00:00,8442.0,78.14495973340738
2015-01-19 08:00:00+00:00,8018.0,74.22012403961863
2015-01-19 09:00:00+00:00,7672.0,71.01731000647969
2015-01-19 10:00:00+00:00,7965.0,73.72951957789503
2015-01-19 11:00:00+00:00,7450.0,68.96232528001481
2015-01-19 12:00:00+00:00,7694.0,71.22095714153475
2015-01-19 13:00:00+00:00,7653.0,70.84143293529576
2015-01-19 14:00:00+00:00,7832.0,72.49838007960751
2015-01-19 15:00:00+00:00,8113.0,75.09950939553828
2015-01-19 16:00:00+00:00,8312.0,76.94159029899103
2015-01-19 17:00:00+00:00,8309.0,76.91382023511989
2015-01-19 18:00:00+00:00,8016.0,74.20161066370453
2015-01-19 19:00:00+00:00,6750.0,62.48264371008053
2015-01-19 20:00:00+00:00,5834.0,54.003517541423676
2015-01-19 21:00:00+00:00,5494.0,50.85624363602703
2015-01-19 22:00:00+00:00,5021.0,46.47783023234287
2015-01-19 23:00:00+00:00,6656.0,61.612515042117934
2015-01-20 00:00:00+00:00,6418.0,59.40942330834028
2015-01-20 01:00:00+00:00,6234.0,57.706192724243266
2015-01-20 02:00:00+00:00,6095.0,56.41951309821346
2015-01-20 03:00:00+00:00,6342.0,58.70591502360455
2015-01-20 04:00:00+00:00,6938.0,64.22290104600575
2015-01-20 05:00:00+00:00,7732.0,71.57271128390262
2015-01-20 06:00:00+00:00,8226.0,76.1455151346848
2015-01-20 07:00:00+00:00,8555.0,79.19096547255393
2015-01-20 08:00:00+00:00,8524.0,78.90400814588541
